consumidor_id	email	renda	data_nascimento	acessos	primeiro_login	visualizacoes_divida
3053	nome_3053@provedor_c.com.br	C	1977-07-21	41		0
3054	nome_3054@provedor_a.com.br	C	1981-11-28	0	2020-07-08	0
3055	nome_3055@provedor_a.com.br	C	1987-08-12	23		0
3056	nome_3056@provedor_b.com.br	D	1986-08-10	8	2020-06-21	8
3057	nome_3057@provedor_b.com.br	D	2001-04-13	24		0
3058	nome_3058@provedor_b.com.br	C	1986-04-03	69	2020-04-21	23
3059	nome_3059@provedor_b.com.br	C	1973-05-16	49		0
3060	nome_3060@provedor_c.com.br	A	1972-10-28	30	2020-09-22	2
3061	nome_3061@provedor_a.com.br	C	1988-09-25	40		0
3062	nome_3062@provedor_c.com.br	D	1981-09-17	38		0
3063	nome_3063@provedor_a.com.br	C	1979-10-12	22	2020-08-01	17
3064	nome_3064@provedor_b.com.br	D	1994-08-22	14		0
3065	nome_3065@provedor_b.com.br	D	1980-10-02	26	2020-12-29	22
3066	nome_3066@provedor_a.com.br	B	1991-12-05	25		0
3067	nome_3067@provedor_a.com.br	D	1978-06-23	47		0
3068	nome_3068@provedor_a.com.br	A	1969-11-26	54		0
3069	nome_3069@provedor_c.com.br	C	1975-06-01	7	2020-09-18	7
3070	nome_3070@provedor_b.com.br	C	1986-06-14	0		0
3071	nome_3071@provedor_a.com.br	C	1976-06-09	15	2020-12-24	5
3072	nome_3072@provedor_b.com.br	D	2001-04-13	0	2020-10-25	0
3073	nome_3073@provedor_c.com.br	C	1973-01-20	46	2020-11-04	23
3074	nome_3074@provedor_c.com.br	D	1975-05-07	0	2020-12-29	0
3075	nome_3075@provedor_a.com.br	C	1971-05-12	0	2020-07-22	0
3076	nome_3076@provedor_c.com.br	C	1998-03-27	26	2020-08-04	17
3077	nome_3077@provedor_b.com.br	C	1986-09-26	42		0
3078	nome_3078@provedor_a.com.br	D	2001-04-13	49	2020-05-06	9
3079	nome_3079@provedor_c.com.br	B	1992-12-24	12	2020-10-31	12
3080	nome_3080@provedor_a.com.br	C	1966-05-20	83	2020-08-02	16
3081	nome_3081@provedor_a.com.br	D	1990-08-13	15	2020-03-22	13
3082	nome_3082@provedor_b.com.br	C	1992-11-25	14	2020-11-17	7
3083	nome_3083@provedor_a.com.br	C	1991-09-29	18	2020-10-22	15
3084	nome_3084@provedor_a.com.br	C	1978-07-06	4		0
3085	nome_3085@provedor_c.com.br	D	2001-04-13	2		0
3086	nome_3086@provedor_a.com.br	C	1994-04-09	93		0
3087	nome_3087@provedor_a.com.br	D	1995-10-28	0	2020-12-29	0
3088	nome_3088@provedor_a.com.br	D	1992-07-07	42	2020-12-08	8
3089	nome_3089@provedor_a.com.br	D	1968-08-23	15	2020-11-13	2
3090	nome_3090@provedor_c.com.br	D	2001-04-13	28		0
3091	nome_3091@provedor_c.com.br	C	1978-10-28	35	2020-08-15	27
3092	nome_3092@provedor_b.com.br	C	2000-12-14	23		0
3093	nome_3093@provedor_b.com.br	D	1991-10-17	25	2020-09-19	19
3094	nome_3094@provedor_a.com.br	D	1992-07-25	0	2020-09-26	0
3095	nome_3095@provedor_a.com.br	D	1992-11-30	0	2020-08-28	0
3096	nome_3096@provedor_a.com.br	D	1981-03-21	17	2020-03-13	10
3097	nome_3097@provedor_b.com.br	D	2001-04-13	30		0
3098	nome_3098@provedor_a.com.br	B	2001-04-13	0		0
3099	nome_3099@provedor_c.com.br	C	2001-04-13	78	2020-10-26	26
3100	nome_3100@provedor_c.com.br	D	1989-01-04	47	2020-09-30	13
3101	nome_3101@provedor_a.com.br	D	1997-07-14	0		0
3102	nome_3102@provedor_a.com.br	A	2001-04-13	6	2020-12-29	6
3103	nome_3103@provedor_a.com.br	D	1976-12-25	0	2020-07-08	0
3104	nome_3104@provedor_a.com.br	D	1981-02-04	73	2020-04-20	66
3105	nome_3105@provedor_c.com.br	D	1975-12-17	0	2020-09-13	0
3106	nome_3106@provedor_a.com.br	C	1987-06-15	66		0
3107	nome_3107@provedor_a.com.br	D	1980-08-16	0	2020-12-06	0
3108	nome_3108@provedor_c.com.br	B	1986-07-16	27	2020-12-29	7
3109	nome_3109@provedor_a.com.br	B	2001-04-13	88		0
3110	nome_3110@provedor_c.com.br	C	2001-04-13	60		0
3111	nome_3111@provedor_b.com.br	D	1975-10-29	7	2020-08-18	1
3112	nome_3112@provedor_c.com.br	C	1995-03-30	38		0
3113	nome_3113@provedor_a.com.br	D	1988-12-16	17	2020-09-20	5
3114	nome_3114@provedor_a.com.br	C	1997-04-07	70		0
3115	nome_3115@provedor_c.com.br	C	1994-10-07	0	2020-08-22	0
3116	nome_3116@provedor_b.com.br	C	1987-02-02	37	2020-12-05	34
3117	nome_3117@provedor_a.com.br	C	1985-11-16	8	2020-12-29	3
3118	nome_3118@provedor_a.com.br	C	1983-12-21	37		0
3119	nome_3119@provedor_c.com.br	C	1979-02-11	36	2020-08-04	25
3120	nome_3120@provedor_b.com.br	D	1974-09-07	7	2020-10-09	1
3121	nome_3121@provedor_a.com.br	C	1992-08-03	19		0
3122	nome_3122@provedor_a.com.br	D	1997-08-29	29		0
3123	nome_3123@provedor_a.com.br	C	1965-07-29	0	2020-11-27	0
3124	nome_3124@provedor_c.com.br	D	1991-02-04	61		0
3125	nome_3125@provedor_c.com.br	D	1992-11-27	35	2020-12-20	14
3126	nome_3126@provedor_a.com.br	C	1994-09-28	70	2020-05-14	68
3127	nome_3127@provedor_a.com.br	A	1981-02-20	0		0
3128	nome_3128@provedor_b.com.br	D	1984-08-14	31	2020-12-29	30
3129	nome_3129@provedor_b.com.br	C	1990-01-14	0	2020-05-12	0
3130	nome_3130@provedor_c.com.br	C	1984-01-29	47	2020-06-19	37
3131	nome_3131@provedor_b.com.br	A	1984-01-07	19	2020-11-01	1
3132	nome_3132@provedor_b.com.br	C	1977-08-31	24	2020-09-09	13
3133	nome_3133@provedor_c.com.br	C	1983-01-24	22	2020-09-12	15
3134	nome_3134@provedor_a.com.br	D	1973-03-27	26		0
3135	nome_3135@provedor_a.com.br	D	1987-06-12	14	2020-09-04	1
3136	nome_3136@provedor_a.com.br	D	1996-09-03	60		0
3137	nome_3137@provedor_a.com.br	C	1997-02-27	63	2020-08-15	4
3138	nome_3138@provedor_b.com.br	C	1978-07-14	7		0
3139	nome_3139@provedor_a.com.br	D	1985-01-05	23	2020-07-16	23
3140	nome_3140@provedor_a.com.br	C	1959-04-17	21	2020-11-03	14
3141	nome_3141@provedor_a.com.br	C	1981-10-23	32		0
3142	nome_3142@provedor_a.com.br	C	1985-05-08	44	2020-11-20	26
3143	nome_3143@provedor_b.com.br	C	1980-12-09	35	2020-08-16	18
3144	nome_3144@provedor_a.com.br	D	1975-11-01	8		0
3145	nome_3145@provedor_b.com.br	D	2000-11-15	48	2020-10-29	10
3146	nome_3146@provedor_a.com.br	A	1994-05-03	0	2020-09-20	0
3147	nome_3147@provedor_a.com.br	C	1959-06-17	29		0
3148	nome_3148@provedor_a.com.br	D	1984-07-18	61	2020-07-07	34
3149	nome_3149@provedor_a.com.br	C	2001-04-13	24		0
3150	nome_3150@provedor_a.com.br	D	1971-02-12	55	2020-08-17	25
3151	nome_3151@provedor_b.com.br	C	1981-10-10	41	2020-07-04	15
3152	nome_3152@provedor_a.com.br	C	1984-06-25	23	2020-11-20	14
3153	nome_3153@provedor_a.com.br	C	1993-10-17	26	2020-11-19	18
3154	nome_3154@provedor_b.com.br	C	1988-01-19	0		0
3155	nome_3155@provedor_a.com.br	C	1998-02-21	38		0
3156	nome_3156@provedor_a.com.br	D	1982-03-15	14		0
3157	nome_3157@provedor_a.com.br	A	1976-03-31	0		0
3158	nome_3158@provedor_a.com.br	C	1996-12-16	25		0
3159	nome_3159@provedor_b.com.br	A	1983-05-02	44	2020-12-29	28
3160	nome_3160@provedor_a.com.br	C	1986-12-05	25		0
3161	nome_3161@provedor_b.com.br	C	1982-09-09	65		0
3162	nome_3162@provedor_c.com.br	C	1982-05-12	25		0
3163	nome_3163@provedor_a.com.br	D	1974-06-12	0	2020-06-29	0
3164	nome_3164@provedor_a.com.br	C	1990-12-04	54	2020-11-24	2
3165	nome_3165@provedor_c.com.br	C	1978-06-06	39		0
3166	nome_3166@provedor_a.com.br	C	1998-06-27	51	2020-09-22	19
3167	nome_3167@provedor_a.com.br	C	1964-09-02	0	2020-08-24	0
3168	nome_3168@provedor_c.com.br	C	2000-04-17	51	2020-12-29	22
3169	nome_3169@provedor_b.com.br	A	1985-07-15	32	2020-07-22	32
3170	nome_3170@provedor_a.com.br	B	1995-05-06	2		0
3171	nome_3171@provedor_b.com.br	C	1998-05-31	5	2020-11-20	3
3172	nome_3172@provedor_b.com.br	C	1993-03-30	24	2020-07-04	21
3173	nome_3173@provedor_a.com.br	D	1991-03-26	22		0
3174	nome_3174@provedor_c.com.br	D	1985-09-21	7		0
3175	nome_3175@provedor_a.com.br	C	1986-04-21	27	2020-12-11	9
3176	nome_3176@provedor_a.com.br	B	1971-09-15	64		0
3177	nome_3177@provedor_c.com.br	C	1985-08-28	38	2020-12-29	33
3178	nome_3178@provedor_c.com.br	D	1974-10-03	21	2020-09-15	18
3179	nome_3179@provedor_a.com.br	D	1977-03-24	3		0
3180	nome_3180@provedor_b.com.br	D	1986-12-10	22		0
3181	nome_3181@provedor_c.com.br	C	1978-03-14	61		0
3182	nome_3182@provedor_a.com.br	C	1985-03-17	60		0
3183	nome_3183@provedor_a.com.br	D	1992-05-20	0		0
3184	nome_3184@provedor_c.com.br	D	1994-01-22	16		0
3185	nome_3185@provedor_a.com.br	D	1975-08-12	22	2020-12-29	8
3186	nome_3186@provedor_c.com.br	D	1991-09-30	56	2020-12-29	9
3187	nome_3187@provedor_a.com.br	A	1991-06-18	62		0
3188	nome_3188@provedor_a.com.br	D	1982-08-29	18	2020-09-30	9
3189	nome_3189@provedor_a.com.br	D	1985-04-29	0		0
3190	nome_3190@provedor_b.com.br	D	1992-01-20	17	2020-10-01	8
3191	nome_3191@provedor_a.com.br	C	1970-07-11	38	2020-07-29	10
3192	nome_3192@provedor_a.com.br	B	2000-10-16	30	2020-12-29	20
3193	nome_3193@provedor_b.com.br	D	1987-11-04	70	2020-04-17	69
3194	nome_3194@provedor_a.com.br	B	1981-01-26	56	2020-10-14	29
3195	nome_3195@provedor_c.com.br	C	1985-04-19	30	2020-07-13	29
3196	nome_3196@provedor_a.com.br	C	1964-11-16	38	2020-11-23	31
3197	nome_3197@provedor_a.com.br	B	1993-03-05	22	2020-07-26	5
3198	nome_3198@provedor_a.com.br	C	1983-04-07	66		0
3199	nome_3199@provedor_a.com.br	C	1986-04-01	39		0
3200	nome_3200@provedor_a.com.br	C	1982-08-30	45		0
3201	nome_3201@provedor_a.com.br	C	1981-04-22	27	2020-09-07	12
3202	nome_3202@provedor_c.com.br	D	1985-11-05	33		0
3203	nome_3203@provedor_c.com.br	D	1984-01-15	25	2020-09-11	5
3204	nome_3204@provedor_a.com.br	C	1971-07-27	25		0
3205	nome_3205@provedor_a.com.br	C	1984-05-29	0	2020-08-07	0
3206	nome_3206@provedor_a.com.br	C	1990-12-18	28	2020-12-28	7
3207	nome_3207@provedor_a.com.br	D	1982-11-25	69		0
3208	nome_3208@provedor_a.com.br	D	1969-07-22	49	2020-08-20	6
3209	nome_3209@provedor_a.com.br	D	1981-02-03	46	2020-11-09	6
3210	nome_3210@provedor_a.com.br	B	2001-04-13	66	2020-05-07	19
3211	nome_3211@provedor_c.com.br	C	1973-04-02	54	2020-11-23	34
3212	nome_3212@provedor_a.com.br	C	1981-10-18	0	2020-09-07	0
3213	nome_3213@provedor_a.com.br	A	1988-05-28	16		0
3214	nome_3214@provedor_c.com.br	C	1981-04-01	0		0
3215	nome_3215@provedor_b.com.br	C	1982-10-16	62	2020-07-13	51
3216	nome_3216@provedor_c.com.br	C	1979-03-17	0	2020-09-05	0
3217	nome_3217@provedor_a.com.br	D	1996-02-04	32		0
3218	nome_3218@provedor_a.com.br	D	1991-03-14	29	2020-10-19	20
3219	nome_3219@provedor_a.com.br	D	1985-03-11	21	2020-06-25	2
3220	nome_3220@provedor_a.com.br	D	1990-09-15	0		0
3221	nome_3221@provedor_c.com.br	B	2001-04-13	8	2020-08-24	7
3222	nome_3222@provedor_a.com.br	C	1999-07-13	30		0
3223	nome_3223@provedor_b.com.br	D	1997-06-20	32	2020-08-08	1
3224	nome_3224@provedor_c.com.br	D	1976-07-03	8		0
3225	nome_3225@provedor_b.com.br	C	1986-12-13	34	2020-10-09	21
3226	nome_3226@provedor_a.com.br	D	1985-08-14	33	2020-12-29	11
3227	nome_3227@provedor_a.com.br	C	1980-02-06	21		0
3228	nome_3228@provedor_a.com.br	A	1995-11-30	30	2020-07-13	12
3229	nome_3229@provedor_c.com.br	D	1974-02-14	51	2020-12-23	28
3230	nome_3230@provedor_a.com.br	C	1980-12-10	22		0
3231	nome_3231@provedor_a.com.br	D	1987-03-29	13	2020-04-16	13
3232	nome_3232@provedor_a.com.br	B	1979-05-17	28		0
3233	nome_3233@provedor_b.com.br	C	1984-10-17	31		0
3234	nome_3234@provedor_c.com.br	A	1997-04-23	0	2020-12-29	0
3235	nome_3235@provedor_b.com.br	D	1981-10-13	21	2020-10-06	16
3236	nome_3236@provedor_c.com.br	C	1970-09-10	0	2020-10-15	0
3237	nome_3237@provedor_a.com.br	D	1985-03-23	0		0
3238	nome_3238@provedor_c.com.br	C	1996-03-22	12	2020-10-23	9
3239	nome_3239@provedor_a.com.br	D	1969-12-13	8	2020-07-13	1
3240	nome_3240@provedor_a.com.br	D	1988-04-22	0		0
3241	nome_3241@provedor_a.com.br	D	1970-06-23	30		0
3242	nome_3242@provedor_b.com.br	C	1997-02-11	15		0
3243	nome_3243@provedor_b.com.br	B	1984-05-14	51		0
3244	nome_3244@provedor_c.com.br	D	1986-01-19	4	2020-12-12	1
3245	nome_3245@provedor_b.com.br	A	1984-07-05	0	2020-10-15	0
3246	nome_3246@provedor_a.com.br	C	1981-08-13	81	2020-12-29	37
3247	nome_3247@provedor_a.com.br	C	2000-02-20	10		0
3248	nome_3248@provedor_a.com.br	D	1987-12-04	20		0
3249	nome_3249@provedor_a.com.br	C	1983-09-15	0	2020-11-29	0
3250	nome_3250@provedor_a.com.br	C	2001-04-13	28		0
3251	nome_3251@provedor_b.com.br	C	1983-07-14	52		0
3252	nome_3252@provedor_a.com.br	C	1980-03-18	0	2020-08-12	0
3253	nome_3253@provedor_a.com.br	A	1974-01-07	42		0
3254	nome_3254@provedor_b.com.br	D	1979-03-04	44	2020-11-27	25
3255	nome_3255@provedor_b.com.br	C	1995-08-05	0	2020-08-09	0
3256	nome_3256@provedor_a.com.br	A	2001-04-13	56	2020-10-14	2
3257	nome_3257@provedor_a.com.br	D	1982-03-22	31		0
3258	nome_3258@provedor_a.com.br	C	1991-02-25	49	2020-06-29	35
3259	nome_3259@provedor_b.com.br	D	1998-11-10	34	2020-08-02	21
3260	nome_3260@provedor_a.com.br	C	1992-08-30	83		0
3261	nome_3261@provedor_a.com.br	C	1981-09-11	68		0
3262	nome_3262@provedor_c.com.br	A	1966-06-17	15		0
3263	nome_3263@provedor_b.com.br	B	1997-12-14	0	2020-08-06	0
3264	nome_3264@provedor_a.com.br	A	1982-01-19	4		0
3265	nome_3265@provedor_c.com.br	C	1979-06-02	40	2020-04-07	26
3266	nome_3266@provedor_c.com.br	D	1990-06-09	19	2020-12-03	16
3267	nome_3267@provedor_a.com.br	D	2001-04-13	0		0
3268	nome_3268@provedor_a.com.br	C	1999-12-06	4	2020-12-01	4
3269	nome_3269@provedor_b.com.br	C	1982-07-14	27		0
3270	nome_3270@provedor_a.com.br	D	1985-02-07	31	2020-05-06	21
3271	nome_3271@provedor_a.com.br	D	1967-08-14	6	2020-09-22	3
3272	nome_3272@provedor_a.com.br	B	1997-12-12	71	2020-07-18	19
3273	nome_3273@provedor_a.com.br	D	1976-05-14	28		0
3274	nome_3274@provedor_c.com.br	B	1971-05-01	80	2020-12-29	44
3275	nome_3275@provedor_b.com.br	C	1978-05-21	48	2020-08-15	27
3276	nome_3276@provedor_b.com.br	D	1983-01-11	55		0
3277	nome_3277@provedor_a.com.br	B	1969-09-01	25	2020-07-12	1
3278	nome_3278@provedor_a.com.br	C	1981-12-05	47	2020-05-12	39
3279	nome_3279@provedor_c.com.br	A	1971-11-22	26		0
3280	nome_3280@provedor_a.com.br	B	1989-07-15	22		0
3281	nome_3281@provedor_a.com.br	C	1980-12-12	0	2020-10-11	0
3282	nome_3282@provedor_a.com.br	C	1981-04-09	47		0
3283	nome_3283@provedor_a.com.br	C	1978-12-16	52	2020-06-11	35
3284	nome_3284@provedor_a.com.br	A	2000-02-21	26		0
3285	nome_3285@provedor_a.com.br	D	1988-03-16	29	2020-10-22	23
3286	nome_3286@provedor_c.com.br	A	1979-08-19	42		0
3287	nome_3287@provedor_b.com.br	D	1993-03-18	21	2020-12-10	1
3288	nome_3288@provedor_a.com.br	C	1991-03-27	13		0
3289	nome_3289@provedor_a.com.br	D	1978-12-09	42		0
3290	nome_3290@provedor_b.com.br	D	1985-10-05	71		0
3291	nome_3291@provedor_b.com.br	A	1962-06-27	18		0
3292	nome_3292@provedor_c.com.br	B	1971-07-06	53		0
3293	nome_3293@provedor_a.com.br	C	1982-10-13	3		0
3294	nome_3294@provedor_a.com.br	C	1974-07-18	9		0
3295	nome_3295@provedor_b.com.br	C	1966-02-28	4	2020-12-29	2
3296	nome_3296@provedor_b.com.br	C	1977-09-02	28	2020-09-18	2
3297	nome_3297@provedor_a.com.br	D	1991-12-18	0		0
3298	nome_3298@provedor_c.com.br	D	1987-02-19	14	2020-06-22	10
3299	nome_3299@provedor_b.com.br	A	1994-05-16	5	2020-05-12	3
3300	nome_3300@provedor_a.com.br	A	1982-07-17	36		0
3301	nome_3301@provedor_a.com.br	C	1982-11-09	16	2020-08-09	12
3302	nome_3302@provedor_c.com.br	C	1977-10-01	51	2020-06-26	7
3303	nome_3303@provedor_a.com.br	C	1988-08-22	21	2020-06-13	13
3304	nome_3304@provedor_c.com.br	B	1978-12-14	19		0
3305	nome_3305@provedor_a.com.br	C	1996-09-19	33		0
3306	nome_3306@provedor_a.com.br	C	1987-07-07	23	2020-12-29	6
3307	nome_3307@provedor_a.com.br	B	1976-02-02	11	2020-11-20	7
3308	nome_3308@provedor_a.com.br	A	1982-12-31	0	2020-06-15	0
3309	nome_3309@provedor_a.com.br	C	1994-04-23	19		0
3310	nome_3310@provedor_a.com.br	C	1993-02-13	28		0
3311	nome_3311@provedor_a.com.br	C	2001-04-13	45	2020-12-02	40
3312	nome_3312@provedor_c.com.br	D	1989-07-25	30	2020-12-16	10
3313	nome_3313@provedor_a.com.br	C	1975-09-02	0		0
3314	nome_3314@provedor_a.com.br	D	1992-04-10	21		0
3315	nome_3315@provedor_a.com.br	D	1987-11-19	41		0
3316	nome_3316@provedor_b.com.br	C	1970-09-08	17	2020-12-29	2
3317	nome_3317@provedor_c.com.br	D	1998-10-17	25		0
3318	nome_3318@provedor_a.com.br	D	1997-02-26	9		0
3319	nome_3319@provedor_b.com.br	C	1987-04-07	1	2020-12-09	1
3320	nome_3320@provedor_a.com.br	B	1990-06-13	38	2020-12-29	14
3321	nome_3321@provedor_c.com.br	D	1982-06-12	58		0
3322	nome_3322@provedor_a.com.br	C	1978-10-19	10	2020-10-18	9
3323	nome_3323@provedor_a.com.br	D	2001-04-13	60	2020-08-19	20
3324	nome_3324@provedor_a.com.br	D	1977-07-04	19	2020-03-28	9
3325	nome_3325@provedor_a.com.br	D	1976-11-20	19	2020-05-27	14
3326	nome_3326@provedor_b.com.br	C	1980-01-22	13		0
3327	nome_3327@provedor_c.com.br	D	1990-10-06	0		0
3328	nome_3328@provedor_a.com.br	C	1989-07-05	0	2020-11-15	0
3329	nome_3329@provedor_a.com.br	C	1974-04-13	8	2020-08-31	7
3330	nome_3330@provedor_a.com.br	D	1989-06-25	47		0
3331	nome_3331@provedor_c.com.br	D	1970-04-30	11		0
3332	nome_3332@provedor_a.com.br	B	1995-08-02	2		0
3333	nome_3333@provedor_b.com.br	B	1986-10-16	7		0
3334	nome_3334@provedor_a.com.br	D	1982-03-01	48	2020-10-25	48
3335	nome_3335@provedor_a.com.br	D	1995-06-06	86		0
3336	nome_3336@provedor_b.com.br	B	1991-04-19	0	2020-04-20	0
3337	nome_3337@provedor_a.com.br	C	1982-08-16	0		0
3338	nome_3338@provedor_a.com.br	D	1977-12-30	19		0
3339	nome_3339@provedor_a.com.br	C	1987-03-23	35	2020-12-29	4
3340	nome_3340@provedor_a.com.br	C	1979-08-02	31	2020-12-29	8
3341	nome_3341@provedor_a.com.br	D	1980-02-17	12		0
3342	nome_3342@provedor_b.com.br	C	1996-03-30	0	2020-12-15	0
3343	nome_3343@provedor_a.com.br	C	1987-12-17	2	2020-10-08	2
3344	nome_3344@provedor_a.com.br	D	1999-09-10	0	2020-05-30	0
3345	nome_3345@provedor_a.com.br	C	1972-04-07	45	2020-09-13	36
3346	nome_3346@provedor_a.com.br	D	1994-02-08	64	2020-07-22	56
3347	nome_3347@provedor_b.com.br	C	1996-06-14	0		0
3348	nome_3348@provedor_b.com.br	D	1989-02-25	10	2020-12-23	3
3349	nome_3349@provedor_c.com.br	C	1993-05-02	16	2020-09-06	1
3350	nome_3350@provedor_a.com.br	D	1971-06-24	0		0
3351	nome_3351@provedor_a.com.br	C	1972-03-11	0	2020-11-03	0
3352	nome_3352@provedor_a.com.br	D	1995-04-12	32	2020-09-28	15
3353	nome_3353@provedor_a.com.br	C	1984-07-24	11	2020-11-06	6
3354	nome_3354@provedor_a.com.br	C	1988-10-20	18	2020-11-18	5
3355	nome_3355@provedor_a.com.br	A	1964-12-12	0	2020-11-07	0
3356	nome_3356@provedor_a.com.br	C	1996-03-17	54	2020-07-19	13
3357	nome_3357@provedor_a.com.br	D	1988-11-10	10		0
3358	nome_3358@provedor_b.com.br	C	2001-04-13	30	2020-12-29	10
3359	nome_3359@provedor_c.com.br	C	1995-08-01	42		0
3360	nome_3360@provedor_a.com.br	C	1986-11-05	41	2020-09-05	9
3361	nome_3361@provedor_a.com.br	C	1987-09-05	22	2020-12-29	22
3362	nome_3362@provedor_b.com.br	C	1977-04-28	0	2020-12-12	0
3363	nome_3363@provedor_a.com.br	D	1985-05-11	34	2020-06-08	8
3364	nome_3364@provedor_c.com.br	C	1979-12-31	48	2020-12-29	32
3365	nome_3365@provedor_a.com.br	C	1989-01-21	6		0
3366	nome_3366@provedor_b.com.br	D	1993-06-26	0	2020-09-02	0
3367	nome_3367@provedor_c.com.br	B	1980-04-23	42		0
3368	nome_3368@provedor_a.com.br	D	1975-04-04	0		0
3369	nome_3369@provedor_a.com.br	B	1980-03-16	12		0
3370	nome_3370@provedor_a.com.br	D	1981-12-11	0	2020-10-26	0
3371	nome_3371@provedor_b.com.br	D	1999-09-23	40	2020-11-04	40
3372	nome_3372@provedor_c.com.br	D	1990-11-08	0	2020-09-10	0
3373	nome_3373@provedor_a.com.br	C	1972-04-18	45		0
3374	nome_3374@provedor_b.com.br	C	1995-11-24	0	2020-12-16	0
3375	nome_3375@provedor_a.com.br	C	1989-08-08	28		0
3376	nome_3376@provedor_a.com.br	C	1989-07-14	45	2020-12-17	10
3377	nome_3377@provedor_a.com.br	B	1989-01-29	17	2020-06-01	3
3378	nome_3378@provedor_c.com.br	A	1982-06-17	37		0
3379	nome_3379@provedor_b.com.br	C	1971-07-28	54		0
3380	nome_3380@provedor_a.com.br	D	1992-04-20	8	2020-11-18	8
3381	nome_3381@provedor_a.com.br	D	1983-03-30	3		0
3382	nome_3382@provedor_a.com.br	D	1977-04-26	48		0
3383	nome_3383@provedor_a.com.br	C	1980-12-21	67	2020-08-26	34
3384	nome_3384@provedor_a.com.br	D	1987-11-05	14		0
3385	nome_3385@provedor_a.com.br	A	2001-04-13	25	2020-04-28	4
3386	nome_3386@provedor_a.com.br	D	2001-04-13	0	2020-10-06	0
3387	nome_3387@provedor_c.com.br	D	1989-02-10	12		0
3388	nome_3388@provedor_a.com.br	C	1973-01-18	41	2020-10-08	28
3389	nome_3389@provedor_a.com.br	D	1988-12-04	20	2020-10-28	16
3390	nome_3390@provedor_a.com.br	D	1975-08-18	0	2020-10-24	0
3391	nome_3391@provedor_a.com.br	C	1979-10-29	0	2020-08-28	0
3392	nome_3392@provedor_b.com.br	D	1991-05-06	0	2020-12-29	0
3393	nome_3393@provedor_a.com.br	D	1990-09-27	23		0
3394	nome_3394@provedor_a.com.br	D	1986-02-15	55		0
3395	nome_3395@provedor_a.com.br	C	1985-04-27	53	2020-09-11	22
3396	nome_3396@provedor_a.com.br	A	1973-11-19	77	2020-09-25	21
3397	nome_3397@provedor_b.com.br	C	1978-11-02	52	2020-07-19	34
3398	nome_3398@provedor_a.com.br	C	1980-06-30	20	2020-11-26	20
3399	nome_3399@provedor_a.com.br	B	1996-09-27	8		0
3400	nome_3400@provedor_b.com.br	C	2001-04-13	25		0
3401	nome_3401@provedor_a.com.br	D	1976-05-20	73		0
3402	nome_3402@provedor_b.com.br	B	1997-11-21	59		0
3403	nome_3403@provedor_c.com.br	B	1983-02-26	1	2020-10-05	1
3404	nome_3404@provedor_a.com.br	D	1979-11-11	26	2020-06-15	11
3405	nome_3405@provedor_a.com.br	C	1994-04-14	50	2020-10-12	29
3406	nome_3406@provedor_b.com.br	D	1992-02-10	48		0
3407	nome_3407@provedor_b.com.br	C	1989-08-15	43	2020-12-05	35
3408	nome_3408@provedor_a.com.br	C	1988-05-15	21		0
3409	nome_3409@provedor_c.com.br	B	1981-06-05	0	2020-12-29	0
3410	nome_3410@provedor_b.com.br	C	1987-10-17	18	2020-08-06	1
3411	nome_3411@provedor_a.com.br	D	1971-09-10	17		0
3412	nome_3412@provedor_b.com.br	D	1994-06-28	15		0
3413	nome_3413@provedor_b.com.br	A	1960-10-20	49	2020-12-29	26
3414	nome_3414@provedor_a.com.br	C	1999-10-30	60	2020-09-22	43
3415	nome_3415@provedor_c.com.br	D	1991-08-15	33	2020-09-12	28
3416	nome_3416@provedor_a.com.br	C	1970-04-28	36	2020-08-19	18
3417	nome_3417@provedor_a.com.br	D	1977-09-12	48		0
3418	nome_3418@provedor_c.com.br	C	1992-09-02	52		0
3419	nome_3419@provedor_c.com.br	D	1998-05-02	26	2020-12-29	19
3420	nome_3420@provedor_a.com.br	C	1987-10-19	25	2020-11-02	2
3421	nome_3421@provedor_c.com.br	D	2001-04-13	0		0
3422	nome_3422@provedor_c.com.br	C	1995-01-26	44	2020-11-04	33
3423	nome_3423@provedor_c.com.br	B	1991-07-17	44	2020-12-29	31
3424	nome_3424@provedor_a.com.br	D	1985-05-02	0	2020-04-25	0
3425	nome_3425@provedor_b.com.br	C	1999-10-19	30	2020-09-28	25
3426	nome_3426@provedor_b.com.br	D	1995-03-28	27	2020-02-01	23
3427	nome_3427@provedor_c.com.br	D	1984-02-07	26	2020-10-31	26
3428	nome_3428@provedor_a.com.br	D	1990-03-30	34		0
3429	nome_3429@provedor_a.com.br	D	1973-01-12	1	2020-09-24	1
3430	nome_3430@provedor_c.com.br	D	1967-07-16	20		0
3431	nome_3431@provedor_a.com.br	C	1985-03-03	64		0
3432	nome_3432@provedor_a.com.br	D	1991-09-28	40		0
3433	nome_3433@provedor_a.com.br	C	1995-12-13	26	2020-07-23	2
3434	nome_3434@provedor_a.com.br	C	1997-05-01	27		0
3435	nome_3435@provedor_a.com.br	A	1999-09-18	70		0
3436	nome_3436@provedor_a.com.br	D	1996-04-20	13	2020-12-29	1
3437	nome_3437@provedor_b.com.br	D	1985-01-10	2	2020-12-29	1
3438	nome_3438@provedor_a.com.br	C	1987-10-20	48		0
3439	nome_3439@provedor_b.com.br	C	1997-09-02	35	2020-12-29	20
